product_id,seller_id,shipping_limit_date,price,freight_value,review_score,customer_id,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_id,CEP_customer,cod_estado_customer,CEP_seller,cod_estado_seller,payment_sequential,payment_type,payment_installments,payment_value
7052c556fc966a2321d570f3c5a8790f,99a54764c341d5dc80b4a8fac4eba3fb,1535714127,7.5,15.46,5,72a366446dd3abfc90c598896714d85c,1535281378,1535282127,1535376300,1535563734,1536624000,52,404,1,9800,25,10,20,8,17012,SP,3273,SP,1,credit_card,4,96.68
06601c3059e35a3bf65e72f2fd2ac626,6b90f847357d8981edd79a1eb1bf0acb,1535489721,109.9,16.96,5,f61cf079d859f6eeb1899dacc1a3788a,1535143272,1535144121,1535378340,1535646704,1536537600,60,523,4,750,28,11,13,46,22230,RJ,7152,SP,1,credit_card,2,126.86
1d7db62a21ffb4f220d3e8a05fa77e02,643214e62b870443ccbe55ab29a4dccf,1535111717,32.0,7.48,4,f159ff568222e4b170795fd8ebdff1f0,1534937992,1534938917,1535032680,1535147318,1535328000,22,328,3,100,16,13,11,18,5438,SP,2134,SP,1,credit_card,1,39.48
86133a2151bd98a3ed2ad758709e6d1b,f27e33c6d29b5138fa9967bcd445b6d5,1535736616,54.9,7.64,5,19548f739f2fefdc573882b1ad7d63b4,1535217478,1535218216,1535549700,1535659394,1536019200,59,1634,6,1750,20,8,14,23,1210,SP,4273,SP,1,credit_card,1,62.54
f8e4c6a9bf1c1277191c445474b61778,d9a84e1403de8da0c3aa531d6d108ba6,1535556239,36.9,9.01,5,b7178dd71a79f281dfba982e42e0f673,1535382422,1535383439,1535464380,1535556331,1535673600,53,596,10,600,28,17,28,8,7270,SP,3562,SP,1,credit_card,1,45.91
69455f41626a745aea9ee9164cb9eafd,bce6a5ecf98e99fd2a8868b15c51f04b,1535540676,118.0,8.09,5,a441c76bdc95aee0610d80ad242f00cc,1534935069,1534935876,1535463360,1535667390,1535587200,41,408,2,501,18,13,14,10,7160,SP,7180,SP,1,credit_card,2,126.09
878c61936b5c51f321ac165750d97a0b,6a8b085f816a1f75f92dbac6eb545f8f,1535425508,16.9,18.23,5,b61d34ab39dbf2f98da1823e2eeb7eca,1535025858,1535079908,1535119980,1535560365,1537488000,58,300,3,88,21,11,15,3,35180,MG,14709,SP,1,boleto,1,35.13
703d742887bb9267f89b675608ba7aa0,640e21a7d01df7614a3b4923e990d40c,1535488517,56.1,13.97,4,def4d98085d84e247e9d57847e3b1423,1535228841,1535229317,1535382120,1535565512,1536105600,35,509,2,950,35,6,45,4,11441,SP,14940,SP,1,credit_card,1,70.07
dac106d9436467c9e5ba3767d1c5aa01,7e3f87d16fb353f408d467e74fbd8014,1535482210,31.0,8.97,4,06749557ec7c0ecb61210bbc6c14ae1d,1535222224,1535223010,1535381700,1535582484,1535587200,58,227,7,950,18,4,15,2,5412,SP,4809,SP,1,credit_card,2,39.97
5743cde12b14a481dbc29d4dc336f92c,6b90f847357d8981edd79a1eb1bf0acb,1535337865,59.9,8.58,5,83ced71889769885f9a06748fc0364fd,1534943177,1534992265,1535016720,1535136581,1535328000,55,986,2,400,18,9,11,6,7190,SP,7152,SP,1,boleto,1,68.48
fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,1535133016,116.9,15.92,5,533403681c5beb718b40ea289fa04a2e,1534959050,1534960216,1535038800,1535410249,1536192000,27,311,1,560,19,13,17,7,23066,RJ,31570,MG,1,credit_card,2,132.82
cdc4af478fef19f03f1d0353c00271cd,3d871de0142ce09b7081e2b9d1733cb1,1535688619,29.9,18.31,5,0deb774b69e542a71ef7dca0d4f3d050,1535217117,1535429419,1535462100,1535646170,1537833600,52,364,1,250,40,10,25,10,81010,PR,13232,SP,1,boleto,1,48.21
c64dc566d642dcb1e4d6e1d94ce93506,640e21a7d01df7614a3b4923e990d40c,1535113821,55.99,13.97,5,31a6a86cc2b046308df43d046a46ff8e,1534940406,1534941021,1535033760,1535393690,1535673600,39,387,2,850,55,6,65,4,4344,SP,14940,SP,1,credit_card,1,69.96
99c803fd17abc7a255efe370d53744e3,6b90f847357d8981edd79a1eb1bf0acb,1535670310,29.99,8.37,3,8ffe52ac7d480a27180338e697eec534,1535496714,1535497510,1535546760,1535681030,1535673600,58,71,1,900,17,16,13,20,8080,SP,7152,SP,1,credit_card,1,38.36
ca1a0f9d5386abb248034b9b18e2c981,056b4ada5bbc2c50cc7842547dda6b51,1535510116,149.99,14.26,5,5cdcc9524616ddb4388642e9fbfb796c,1535030468,1535164516,1535468040,1535561687,1536192000,43,566,1,215,19,10,14,33,27600,RJ,26379,RJ,1,boleto,1,164.25
0ea678faa34b54418a17e76511472882,3935fe5fe0f82787a9dcb8deb62be09d,1535645716,112.99,15.18,5,5bc1bf7176469cce9690d4d9d42ae679,1535126913,1535127316,1535188860,1535399800,1535673600,55,312,5,4500,19,23,19,2,5005,SP,4905,SP,1,credit_card,12,128.17
027cdd14a677a5834bc67a9789db5021,81f89e42267213cb94da7ddc301651da,1535570111,69.0,18.58,5,9afa8a81202f94d96ffed6977f09ea63,1535137262,1535138111,1535187720,1535678013,1536710400,42,544,1,341,20,18,16,7,37540,MG,19063,SP,1,credit_card,8,87.58
53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,1535124318,49.9,20.99,5,60f940bfe3cbbe38b1f7fe69d303e768,1534950854,1534951518,1535101740,1535574113,1535673600,58,340,2,1500,30,22,30,17,3029,SP,15025,SP,1,credit_card,1,141.78
d394d30215872be4cda2c67c1ce5b981,2e13c71026e1a39ba5cc1b86dcb679aa,1535564719,34.0,7.5,5,63fed2da86c0786cbc166968a5e6abbd,1535045365,1535046319,1535380260,1535474021,1535587200,37,621,5,250,20,20,20,6,3088,SP,2265,SP,1,credit_card,2,83.0
081cac4fc215928a462eb2c06a14dffe,a2deecd5398f5df4987110c80a1972a3,1535554214,39.0,18.44,5,24970f1325070d89a1c42dd450b09a8a,1535121470,1535122214,1535114580,1535662046,1536537600,50,718,3,150,16,8,16,34,37925,MG,5043,SP,1,voucher,1,57.44
145978af3e89b318be0b717a0953649a,18e694e0e48ed6f7aa3f24aade5fd697,1535549114,20.9,12.81,5,7d5dd0076e9b3b10de042c179d8c3d30,1535202728,1535203514,1535372760,1535660569,1536883200,56,295,3,150,31,3,28,2,9407,SP,13224,SP,1,credit_card,1,33.71
d33a74e1b6cfc152b6b3f43324d54987,9f505651f4a6abe901a56cdc21508025,1535475325,14.99,8.29,5,4e58705c154cc734bd02c659f9079e16,1535215298,1535216125,1535377020,1535481757,1535587200,56,366,1,350,27,4,34,2,3928,SP,4102,SP,1,credit_card,1,23.28
71d22271ee986bf5a46a2c199da0265b,259f7b5e6e482c230e5bfaa670b6bb8f,1535601848,39.9,11.3,5,c5064807abdc55acd37860160154ed1a,1535378256,1535429048,1535452440,1535589385,1535673600,51,875,4,850,35,10,25,4,5135,SP,8550,SP,1,boleto,1,51.2
f19ff6e54cc3bbde7ea7d0ff820b7072,411f3b52d857390502ee4e4d5ceabc2d,1535333713,101.9,40.32,5,433325586e3185dc77ffd0dca92984f5,1534901269,1534901713,1534949760,1535405209,1536624000,34,381,2,1000,40,40,40,41,35701,MG,9400,SP,1,credit_card,6,142.22
70aa499facb0946dc40ff974166fd522,55f7a3319d80f7fdf078b8f03e6725fe,1535318676,126.49,22.19,4,ea62078ca96a4eef51c43ca0538a57ab,1534971971,1534973076,1535029620,1535486863,1536105600,58,1683,8,2700,46,16,25,3,31160,MG,6056,SP,1,credit_card,2,148.68
777798445efd625458a90c13f3b3e6e7,5f2684dab12e59f83bef73ae57724e45,1535718917,63.9,9.2,1,e450a297a7bc6839ceb0cf1a2377fa02,1535545559,1535546117,1535549880,1535669307,1535932800,52,711,2,1500,28,22,18,15,5863,SP,5125,SP,1,credit_card,7,73.1
c266cebdbbb7e17e23ffce382a4e3c3d,a254c682cc01e119f83530446f1df9a9,1535510673,56.9,18.5,4,0ced40c1deef4fcdc41987673efef092,1534942042,1534992273,1535030340,1535478514,1536537600,48,419,2,250,16,20,16,30,30870,MG,16500,SP,1,boleto,1,75.4
a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,1535137469,77.0,18.64,5,37b891af1e46170207e5e0dcb2f88dd8,1534963623,1534964669,1535026080,1535662286,1536883200,59,319,4,250,16,2,20,10,89295,SC,5849,SP,1,credit_card,3,95.64
7c90d1f92845f3f2b566c81b55daf369,080102cd0a76b09e0dcf55fcacc60e05,1535474663,76.0,18.63,1,de3375390ab39702b7268a2d01cb5e9c,1535300812,1535301893,1535407440,1535663153,1537833600,59,111,1,300,50,5,20,2,25635,RJ,31140,MG,1,credit_card,1,94.63
b192be433004cc1f10b467c0e9ea309b,de722cd6dad950a92b7d4f82673f8833,1535515516,179.9,15.71,5,d57a120a63ef1c58d8704dbf52553318,1535032087,1535083516,1535118060,1535552807,1537315200,57,977,1,725,25,8,24,2,58280,PB,51250,PE,1,boleto,1,195.61
951b64df30a368d839ae1e534ff79bd9,edb58a1390adf273840030a3d6253829,1535628320,39.9,18.38,5,b09dfc21c8731d3d08e35c06c4992922,1535195744,1535196320,1535383380,1535671250,1536624000,54,267,3,550,41,4,31,34,32671,MG,13414,SP,1,credit_card,2,58.28
e9c1abcc7126360336d8f56d49041a8c,679769a98cfcc6da877c8486ff1c13f3,1535555719,349.0,20.54,5,99883bc0fdc4bd80b3f5b2526f7d66d4,1535382198,1535382919,1535464560,1535642525,1536624000,42,3902,7,500,22,6,16,1,4182,SP,35162,MG,1,credit_card,10,369.54
1fcf5e0632e4af48ee4956c82c8fff3b,e9779976487b77c6d4ac45f75ec7afe9,1535628918,8.49,7.87,4,85c95113b1158d7ec148427c0a223c92,1535317972,1535369718,1535380740,1535583891,1535673600,55,3400,3,250,25,17,17,59,9912,SP,11701,SP,1,debit_card,1,16.36
9fe172fa8e662ca8572cf12abf8bce23,cab85505710c7cb9b720bceb52b01cee,1535560223,49.9,7.61,4,0a843597f711e82638c06f81db65eec5,1535127773,1535128223,1535466600,1535570373,1535932800,36,412,5,150,16,5,20,18,11075,SP,2252,SP,1,credit_card,1,57.51
826f5b971a308b08c7596b03ae80246f,6b243f80ed07b10f0e8aa0f21a205f3c,1535341507,49.9,18.45,5,f74b8400e88e151a220bc4269612059f,1534995117,1534995907,1535040180,1535414319,1536105600,49,891,1,250,16,16,16,6,13486,SP,81825,PR,1,credit_card,1,68.35
fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,1535337866,116.9,9.33,4,ba38e5ec36f3677053ab9909ce2f1b5c,1534930942,1534992266,1535038800,1535141469,1535328000,27,311,1,560,19,13,17,7,30530,MG,31570,MG,1,boleto,1,126.23
29dde5020c59e8f8e8154cfc146a93d1,f80edd2c5aaa505cc4b0a3b219abf4b8,1535475917,67.9,18.25,5,0353a6805a33d54bc0910b25653e9981,1535302389,1535303117,1535359260,1535478714,1535587200,43,1562,7,8050,40,20,60,27,4564,SP,3431,SP,1,credit_card,1,86.15
145978af3e89b318be0b717a0953649a,18e694e0e48ed6f7aa3f24aade5fd697,1535564649,20.9,18.25,5,5d894b632b1f08bd01b826d7ab061a94,1535304458,1535305449,1535351280,1535649138,1536710400,56,295,3,150,31,3,28,2,36415,MG,13224,SP,1,credit_card,1,39.15
84952f1f00709e71d58587cb34163e26,4eb61f060e7dcc1d5a80d806c35cc541,1535331859,170.0,27.49,4,883fad5fe34ba612be8d2047895ff139,1534985214,1534986259,1535109600,1535654786,1538352000,55,930,4,2300,30,24,30,57,25710,RJ,5743,SP,1,credit_card,4,197.49
e332952ba1987271652c62433c823a91,16090f2ca825584b5a147ab24aa30c86,1535571833,38.99,7.53,3,2bc660beaeab7f3089e8ce729b054c74,1535398014,1535399033,1535456940,1535661156,1535587200,59,569,3,250,16,15,16,3,13336,SP,12940,SP,1,credit_card,1,46.52
44c3393093cceb78aa4174c28ec0ee40,2138ccb85b11a4ec1e37afbd1c8eda1f,1535715864,18.99,7.39,5,43a9b97803084721b53b240506f2e52d,1535455619,1535456664,1535554560,1535638971,1536796800,32,385,1,75,19,3,11,9,8210,SP,8250,SP,1,credit_card,1,26.38
c4baedd846ed09b85f78a781b522f126,a1043bafd471dff536d0c462352beb48,1535454909,89.99,23.62,4,7022a8efc480a54d4fcaddb10315fa3a,1535194916,1535195709,1535372160,1535557139,1536105600,58,1893,1,5950,20,20,20,17,37044,MG,37175,MG,1,credit_card,1,113.61
f50df9b142a624bf4c4d8495489a207e,d149de2f383552baea37a7198c2296ce,1535649319,106.9,8.91,5,06909593a3382d75b06bcde5c527ad59,1535390322,1535476519,1535572620,1535673510,1535673600,60,804,1,600,23,25,20,15,8021,SP,4193,SP,1,debit_card,1,115.81
704ef63ad0ac345842ea734060a83db2,da8622b14eb17ae2831f4ac5b9dab84a,1535448622,74.9,9.27,5,d8ca929efa35ce0ce7386db3d0f3f7b2,1534929394,1534930233,1534946160,1535056956,1535673600,55,249,1,850,38,10,38,4,9540,SP,13405,SP,1,credit_card,4,84.17
4775a411941138402e6de133a0245dad,67883baaae6134ee81b271a542613728,1535111414,350.0,11.2,5,6c9a5923526346cbc0bd7bbd92269c01,1534937972,1534938614,1534975620,1535049265,1535328000,41,304,1,250,16,16,16,10,3733,SP,1310,SP,1,credit_card,8,361.2
5be202203d884803b74c45c7ff991706,6560211a19b47992c3666cc44a7e94c0,1535456722,149.0,8.3,4,ead486b9b0298af5652eef24ee57fb24,1535099656,1535111122,1535392680,1535593598,1535587200,59,530,4,300,16,2,11,10,12239,SP,5849,SP,1,credit_card,7,157.3
d4dccae17c83ffbaafc50d763503e9eb,4bfc7a4a1cf8d4d2121c27422d9e50b5,1535484318,62.9,11.46,5,cb03cd9878a7746a45adcbf027f2098a,1534965274,1534965918,1535027580,1535120023,1535500800,59,474,1,3070,32,11,29,8,2046,SP,3111,SP,1,credit_card,7,74.36
d428453f5428574ccf030518d30d13cd,8c16d1f32a54d92897cc437244442e1b,1535457319,62.49,18.54,5,166b36fe485b3846aaec4fb96544b7b5,1535111079,1535111719,1535117940,1535571503,1536105600,50,1252,7,300,34,4,21,53,4109,SP,89023,SC,1,credit_card,2,162.06
cba54528d3adcef3c12d8e8b9a48bc17,318f287a62ab7ac10b703ac37435a231,1535734216,39.0,9.02,4,1d2e6eb8cf8eaae12272970e4cfc4c43,1535128738,1535129416,1535461080,1535546333,1535932800,30,1036,1,700,45,10,35,4,2844,SP,4773,SP,1,credit_card,4,48.02
cb0c5efccd7813081ac13792fcaeb07a,59b22a78efb79a4797979612b885db36,1535369130,169.0,22.93,4,9355c14f322f84c4cb4e0bf6162dd714,1534936624,1535023530,1535112780,1535509476,1536019200,28,123,2,6050,54,18,35,26,31995,MG,38414,MG,1,credit_card,3,191.93
8c061c83aadff7ca00360142d8c19c2d,0bebbb2cea103a4a020c95d43fd7d754,1535549301,36.9,8.42,5,a9ce726bdb822ae3acbc379afaa1423c,1535375510,1535376501,1535465100,1535541705,1535587200,45,1130,1,125,17,11,12,1,5036,SP,2515,SP,1,credit_card,2,45.32
f4f13035436c9678ca32d0130c0cdbc2,ea67327e24487bdfac5fbfa37ea124df,1535129727,89.0,19.81,5,c74a2fe2283e8a8bb7129c75ac770162,1534956107,1534956927,1535037780,1535470909,1536019200,47,317,1,500,35,8,30,4,24451,RJ,14940,SP,1,credit_card,2,108.81
ad19bca6e0f1919433d7e21d534ddb50,527801b552d0077ffd170872eb49683b,1536006918,44.9,13.89,5,f4514fc7499d3434ea63195c12bfca4f,1535142150,1535142918,1535381220,1535490705,1536710400,42,1109,1,900,18,25,16,49,7044,SP,17400,SP,1,credit_card,1,58.79
c7087c85276fc1785b4575ca6680ea9c,55dedd83e501d8248880557d9073cbfd,1535541911,79.9,7.98,5,3bf2b91d6c9c0933d394da0b929d6226,1535308116,1535369111,1535371500,1535492808,1535673600,59,1336,4,250,16,6,11,1,22261,RJ,22061,RJ,1,debit_card,1,87.88
688ad0169550f8e2eb0307b61df3ba12,640e21a7d01df7614a3b4923e990d40c,1535072714,66.55,14.78,5,1fb576ee9524811fa8c09e5c9b6c39ce,1534899108,1534899914,1534946460,1535584326,1535932800,41,515,2,1050,35,10,45,4,9560,SP,14940,SP,1,credit_card,2,81.33
477aa9a85d7002688bae2cbbd93198f8,1835b56ce799e6a4dc4eddc053f04066,1535376616,29.99,4.74,4,c36e7cd497c538831ff5d1a3e5af5e47,1535030360,1535031031,1535109240,1535480378,1537833600,60,613,1,600,16,10,16,4,15140,SP,14940,SP,1,credit_card,5,126.94
fc6b299cf83fa76632dd1b0a2c611f33,1835b56ce799e6a4dc4eddc053f04066,1535376616,23.99,4.74,4,c36e7cd497c538831ff5d1a3e5af5e47,1535030360,1535031031,1535109240,1535480378,1537833600,55,599,1,500,16,10,16,4,15140,SP,14940,SP,1,credit_card,5,126.94
b0c89945c034268074f5f80b362bda34,1835b56ce799e6a4dc4eddc053f04066,1535376616,29.99,4.74,4,c36e7cd497c538831ff5d1a3e5af5e47,1535030360,1535031031,1535109240,1535480378,1537833600,60,612,1,550,16,10,16,4,15140,SP,14940,SP,1,credit_card,5,126.94
3234b4f9542a9f6a450e988820390fab,1835b56ce799e6a4dc4eddc053f04066,1535376616,23.99,4.76,4,c36e7cd497c538831ff5d1a3e5af5e47,1535030360,1535031031,1535109240,1535480378,1537833600,55,606,1,500,16,10,16,4,15140,SP,14940,SP,1,credit_card,5,126.94
839fbad388f1338ccabf6f95942b1003,bd149ed516d4c5d418d5781f8e18919f,1535504716,69.0,26.78,5,f074977c5816f58f6178ba9a212d4d73,1535065444,1535072716,1535113740,1535566327,1536192000,37,360,1,4250,36,26,20,5,35160,MG,7241,SP,1,credit_card,9,95.78
c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,1535338224,38.0,18.37,5,ff9ec39d2bb09243f0139f792ad1ec7b,1534970329,1534992624,1535033520,1535561005,1536883200,51,781,2,150,35,2,26,1,89275,SC,14079,SP,1,boleto,1,56.37
d8a5b759acaff49096bf67c33d9a9372,297d5eccd19fa9a83b2630071ff105e4,1535536216,98.0,9.82,5,ea3742e869d611ce91ce6cdc43bea07b,1535016905,1535017816,1535120640,1535387554,1535673600,58,861,1,550,19,18,17,8,83606,PR,80710,PR,1,credit_card,3,107.82
e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,1535597117,29.9,7.47,5,279f89e72b3c2b07a59131882dbd738b,1535133887,1535165117,1535554140,1535647319,1536019200,55,388,1,250,16,5,15,1,13035,SP,13405,SP,1,boleto,1,37.37
a59fb60fddcc72a9878b7ed5cb69d8e4,7040e82f899a04d1b434b795a43b4617,1535558118,14.9,7.39,3,5a761ff24ca0a248f82d71235398e852,1535298388,1535298918,1535383560,1535591918,1535673600,48,424,1,200,27,5,20,21,1259,SP,1026,SP,1,credit_card,1,22.29
55782cb82e0efe052da0a3da237da3b2,c003204e1ab016dfa150abc119207b24,1535131513,166.9,18.3,5,0554215db356afb462ddf6089c4f6963,1534957993,1534958713,1535041560,1535560900,1535673600,60,1159,3,2450,30,30,30,3,13960,SP,7790,SP,1,credit_card,3,185.2
70e4915197d6c96ebbed11364d8ce3bd,18a349e75d307f4b4cc646a691ed4216,1536034215,100.59,9.45,1,4d5de06dc8934e25f9508d604dba6b6b,1535112142,1535429415,1535465760,1535662478,1536019200,55,1408,1,800,25,25,25,3,8240,SP,1319,SP,1,boleto,1,110.04
0a5a41c678bcf81e041826bb24eb0b01,4b9750c8ad28220fe6702d4ecb7c898f,1535424929,48.9,19.53,5,48b154cb685be74cf08890dadbfca98e,1534947529,1534992929,1535037120,1535669935,1537142400,55,1627,1,750,20,13,13,12,98300,RS,13484,SP,1,boleto,1,68.43
9749139e09929de55d37e68e64b89706,cbd996ad3c1b7dc71fd0e5f5df9087e2,1535456119,59.7,18.52,5,12ea59d011e70de7c80a1c8078036a11,1535282584,1535283319,1535383980,1535685098,1536796800,53,994,1,650,16,7,13,1,31525,MG,15081,SP,1,credit_card,4,78.22
cb43d652e4e00474e1c20377a68a165a,e73bf2cea7fe4b0b4d287a7568ed1099,1535453713,169.0,20.37,5,2736939a39d44074bf7db6a1220d5d41,1535280484,1535280913,1535372280,1535569662,1537747200,48,635,1,1050,20,60,20,8,9781,SP,89812,SC,1,credit_card,8,189.37
c7944f654db61924bb81f0e3160ab757,3d871de0142ce09b7081e2b9d1733cb1,1535947509,139.0,22.79,5,2e8ef8c092d86cccf757dd9133e8dad2,1535058911,1535083509,1535115540,1535496937,1536537600,55,441,2,8350,35,60,20,13,11677,SP,13232,SP,1,boleto,1,161.79
b6b76b074ed0d77d0f3443b12d8adb5e,6560211a19b47992c3666cc44a7e94c0,1535115869,99.0,17.62,5,614aa3538438ebdbf8ce41bac4fc3443,1534941990,1534943069,1535026500,1535571127,1536710400,46,531,6,300,16,2,20,10,78025,MT,5849,SP,1,credit_card,3,116.62
d68be217281ba1c20f23f94781f29ba4,e63e8bfa530fb16910dd6956e592bb81,1535626508,28.9,8.36,5,bf766ad0f00b31ea37a0cd27a0e2b64e,1535453043,1535453708,1535464440,1535575719,1535673600,28,631,3,300,40,5,30,8,5002,SP,7160,SP,1,credit_card,3,37.26
2fea0f2cec6b6324a277d4a61c2ed2c6,beadbee30901a7f61d031b6b686095ad,1536116673,95.0,7.93,4,d44a9172caee8869d7a292346bd11070,1534929374,1534993473,1535029980,1535403108,1536105600,57,2026,3,100,11,11,11,1,9190,SP,7097,SP,1,boleto,1,102.93
8c19dcc6a7f4c4259c45514b974b6441,1c56ffe0e9dea2657fc6e95b53f40b13,1535321077,65.0,52.81,5,f8a7963a1f1c73466a2c6e62a1afdbbe,1534974461,1534975477,1535087700,1535649106,1536710400,48,1094,1,550,22,12,17,7,64320,PI,13575,SP,1,credit_card,2,117.81
af6fa1b762e2da2c65b98be13d87bab5,d91fb3b7d041e83b64a00a3edfb37e4f,1535652909,28.82,8.89,5,3f0ea2f859e89614d988f285da85e2c3,1535133560,1535134509,1535448360,1535560864,1535673600,58,157,2,450,20,13,12,34,5537,SP,11704,SP,1,credit_card,1,37.71
e67fe5b459220cf7c28682f53734e665,4d6d651bd7684af3fffabd5f08d12e5a,1536057015,92.0,13.3,4,2aef1e92b65aaf92fe0c6b5cc45f2060,1535019378,1535020215,1535381280,1535636091,1537142400,57,731,1,145,22,18,14,6,4157,SP,17209,SP,1,credit_card,1,105.3
2ed6a60d8d1687aa377a1d37746664eb,9d489893ff6af05029671b785f54b998,1535426112,60.0,12.15,5,97a0771636cd3ecff4b7cce15b71df5a,1535042318,1535080512,1535115840,1535400291,1535932800,32,383,1,1800,36,10,36,44,13086,SP,13613,SP,1,boleto,1,72.15
59da9108971775375af05a7280fc14be,1de62b6f2fd96227629786db492433db,1535540755,149.9,21.69,5,59b114ec578b82807589114ebaa6e354,1535021039,1535022355,1535034540,1535412264,1536624000,60,393,1,3450,57,20,30,6,17280,SP,16021,SP,1,credit_card,3,171.59
027cdd14a677a5834bc67a9789db5021,81f89e42267213cb94da7ddc301651da,1535513064,69.0,13.14,5,ac8cbf914049a7b20272a10f768ba6dd,1535012280,1535081064,1535119800,1535380343,1536192000,42,544,1,341,20,18,16,7,1011,SP,19063,SP,1,boleto,1,82.14
936a034fe3b07b7ae7c87fc8ceb0749d,6560211a19b47992c3666cc44a7e94c0,1535413514,249.0,9.9,1,8a2d6290feaba2aea18c2b8a5a60cc32,1535239921,1535240714,1535392680,1535477781,1536019200,58,1233,4,450,16,2,20,10,13271,SP,5849,SP,1,credit_card,10,258.9
3bebad3cf2c8d1a8d3ce97174643e054,955fee9216a65b617aa5c0531780ce60,1535424316,32.0,8.38,4,67293e4e7a70200b4c6cea94ca955442,1535103697,1535165116,1535383080,1535491317,1535500800,49,903,8,500,17,11,11,38,1310,SP,4782,SP,1,boleto,1,40.38
5adf9ead456c61f48967714f56b46cce,c5e60e39c0f42b8e827daa13cff74afa,1535511018,19.9,8.3,5,8f2dbc1fcadb8bb144df2202bdc7aa9c,1535066126,1535165418,1535383140,1535491929,1535500800,31,235,1,300,33,5,23,4,4291,SP,3449,SP,1,boleto,1,28.2
87805e636e977dafc7329bb3c4a383d6,297d5eccd19fa9a83b2630071ff105e4,1535465114,98.0,16.88,5,a0778b853584b734d017247ce2e34ffa,1534946058,1534946714,1534948680,1535670979,1536537600,60,1047,1,525,18,22,16,8,91787,RS,80710,PR,1,credit_card,2,114.88
6f3b5b605d91b7439c5e3f5a8dffeea7,7d13fca15225358621be4086e1eb0964,1535992219,160.0,8.86,5,615e08c75d2c15cca541c181358bc5b2,1535127044,1535128219,1535475060,1535643526,1536105600,35,640,1,335,17,11,16,10,14801,SP,14050,SP,1,credit_card,2,168.86
d538285bd15e067ff40beb6f988b794d,f45122a9ab94eb4f3f8953578bc0c560,1535386524,189.99,14.91,5,f8c3c173f3aebb9dc59a19669b25dddc,1534930797,1535040924,1535121060,1535490885,1536019200,50,1301,3,500,13,10,10,30,11680,SP,13419,SP,1,credit_card,1,204.9
7198684d5c66560fe6d2061944263991,1d0646a72178a6fb37ee8082140e06ec,1535396670,30.5,18.31,5,4ff832ce3c50778693180bab3db7b716,1534963962,1534964670,1535113320,1535660725,1536019200,55,983,1,195,16,11,14,7,12245,SP,89203,SC,1,credit_card,1,48.81
995e25d9b46dee183004994645768d95,955fee9216a65b617aa5c0531780ce60,1535584216,42.0,8.45,5,175f8430de932f744f8eebc3c680915e,1535410743,1535411416,1535463000,1535573990,1535587200,57,722,4,500,16,15,20,6,6716,SP,4782,SP,1,credit_card,5,50.45
8173ca41cdb176462f9ae79821a48404,d566c37fa119d5e66c4e9052e83ee4ea,1535485814,35.9,7.51,5,9c2203adbf4d1a125282d868ee0df322,1535312348,1535313014,1535376840,1535488472,1535587200,57,382,2,150,20,10,20,6,1509,SP,4131,SP,1,credit_card,1,43.41
ead72457c58dcea14f94c2223c684716,4305fe92735c8a43d154ff6dd2b8d927,1535574913,139.9,14.32,5,782439c1913d6f928285350906a9662f,1535228795,1535229313,1535382600,1535489790,1536192000,51,2050,1,50,20,16,12,6,30190,MG,35170,MG,1,credit_card,3,154.22
55cbb9dbf16b1061448359e18094e75b,e9779976487b77c6d4ac45f75ec7afe9,1535510727,131.9,19.02,4,c111db6a4bc630eb729c18347fadedf6,1535040288,1535165127,1535381460,1535558313,1536710400,60,1865,1,200,20,20,20,6,30350,MG,11701,SP,1,boleto,1,150.92
0d4e8d3f34ece63cc5132237ccfc0241,b561927807645834b59ef0d16ba55a24,1536021312,98.0,8.46,5,4a4f956bd9b42fe75897a1f63786cf06,1535156813,1535157312,1535366760,1535473267,1536192000,36,153,1,50,16,6,11,13,1323,SP,2955,SP,1,debit_card,1,144.21
e389381479408ccdcdd406d8d3049e45,b561927807645834b59ef0d16ba55a24,1536021312,29.3,8.45,5,4a4f956bd9b42fe75897a1f63786cf06,1535156813,1535157312,1535366760,1535473267,1536192000,57,308,1,200,16,6,11,13,1323,SP,2955,SP,1,debit_card,1,144.21
fb783e3e545937820b57fe539b2c5a6c,da8622b14eb17ae2831f4ac5b9dab84a,1535598922,119.9,11.86,5,f811e0bf847dfb627a0ae3e6e89891f7,1535025346,1535080522,1535137320,1535395361,1535673600,57,189,1,1100,41,9,31,4,2615,SP,13405,SP,1,boleto,1,131.76
